DOCUMENT ID,PARTY TYPE,NAME,school,BOROUGH,BLOCK,LOT,STREET NUMBER,STREET NAME,DOC. TYPE,DOC. DATE,DOC. AMOUNT,boro_label
2024081200776004,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,1239,1206,2461,BROADWAY,,,,Manhattan
2024081200776003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,1239,1206,2461,BROADWAY,,,,Manhattan
2024081200411001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,998,29,1177,AVENUE OF THE AMERICAS,,,,Manhattan
2024081200776001,2,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,1239,1206,2461,BROADWAY,DEED,08/06/2024,4360000,Manhattan
2024081400339001,2,NEW YORK UNIVERSITY,New York University,1,1139,1502,1980,BROADWAY,DEED,08/13/2024,0,Manhattan
2024081400339001,2,NEW YORK UNIVERSITY,New York University,1,1139,1501,1980,BROADWAY,DEED,08/13/2024,0,Manhattan
2024081400339001,2,NEW YORK UNIVERSITY,New York University,1,1139,1503,1980,BROADWAY,DEED,08/13/2024,0,Manhattan
2024071900261001,1,NEW YORK UNIVERSITY,New York University,1,1291,1104,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,1,NEW YORK UNIVERSITY,New York University,1,1291,1105,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,1,NEW YORK UNIVERSITY,New York University,1,1291,1103,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,1,NEW YORK UNIVERSITY,New York University,1,1291,1102,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,1,NEW YORK UNIVERSITY,New York University,1,1291,1101,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071700399001,1,NEW SCHOOL UNIVERSITY,The New School,1,743,1003,300,WEST 20TH STREET,,,,Manhattan
2024071900261001,2,NEW YORK UNIVERSITY,New York University,1,1291,1104,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,2,NEW YORK UNIVERSITY,New York University,1,1291,1105,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,2,NEW YORK UNIVERSITY,New York University,1,1291,1103,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,2,NEW YORK UNIVERSITY,New York University,1,1291,1102,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071900261001,2,NEW YORK UNIVERSITY,New York University,1,1291,1101,555,MADISON AVE,DEED,07/17/2024,0,Manhattan
2024071700399002,1,THE NEW SCHOOL,The New School,1,743,1003,300,WEST 20TH STREET,DEED,07/01/2024,30000000,Manhattan
2024061700521001,2,NEW YORK UNIVERSITY,New York University,1,546,1,79,WASHINGTON SQUARE EAST,,,,Manhattan
2024071900261002,1,NEW YORK UNIVERSITY,New York University,1,1291,1104,555,MADISON AVE,,,,Manhattan
2024071900261002,1,NEW YORK UNIVERSITY,New York University,1,1291,1101,555,MADISON AVE,,,,Manhattan
2024071900261002,1,NEW YORK UNIVERSITY,New York University,1,1291,1103,555,MADISON AVE,,,,Manhattan
2024071900261002,1,NEW YORK UNIVERSITY,New York University,1,1291,1105,555,MADISON AVE,,,,Manhattan
2024071900261002,1,NEW YORK UNIVERSITY,New York University,1,1291,1102,555,MADISON AVE,,,,Manhattan
2024070900511003,1,NEW YORK UNIVERSITY,New York University,1,1291,1103,555,MADISON AVE,,,,Manhattan
2024070900511003,1,NEW YORK UNIVERSITY,New York University,1,1291,1003,555,MADISON AVE,,,,Manhattan
2024070900511003,1,NEW YORK UNIVERSITY,New York University,1,1291,1002,555,MADISON AVE,,,,Manhattan
2024070900511003,1,NEW YORK UNIVERSITY,New York University,1,1291,1105,555,MADISON AVE,,,,Manhattan
2024070900511003,1,NEW YORK UNIVERSITY,New York University,1,1291,1101,555,MADISON AVE,,,,Manhattan
2024070900511003,1,NEW YORK UNIVERSITY,New York University,1,1291,1102,555,MADISON AVE,,,,Manhattan
2024070900511003,1,NEW YORK UNIVERSITY,New York University,1,1291,1104,555,MADISON AVE,,,,Manhattan
2024071700399001,1,NEW SCHOOL (THE),The New School,1,743,1003,300,WEST 20TH STREET,,,,Manhattan
2024071800797001,1,PRATT INSTITUTE,Pratt Institute,3,1920,1,200,WILLOUGHBY AVENUE,,,,Brooklyn
2024052300479001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1833,1106,382,CENTRAL PARK WEST,DEED,05/22/2024,0,Manhattan
2024032700807005,1,NEW YORK UNIVERSITY,New York University,3,683,1102,88,33RD ST,DEED,02/29/2024,0,Brooklyn
2024032700807005,1,NEW YORK UNIVERSITY,New York University,3,683,1103,88,33RD ST,DEED,02/29/2024,0,Brooklyn
2024032700807005,1,NEW YORK UNIVERSITY,New York University,3,683,1101,88,33RD ST,DEED,02/29/2024,0,Brooklyn
2024032700807005,2,NEW YORK UNIVERSITY,New York University,3,683,1102,88,33RD ST,DEED,02/29/2024,0,Brooklyn
2024032700807005,2,NEW YORK UNIVERSITY,New York University,3,683,1103,88,33RD ST,DEED,02/29/2024,0,Brooklyn
2024032700807005,2,NEW YORK UNIVERSITY,New York University,3,683,1101,88,33RD ST,DEED,02/29/2024,0,Brooklyn
2024032700807003,1,NEW YORK UNIVERSITY,New York University,3,683,1002,88,33RD ST,,,,Brooklyn
2024032700807003,1,NEW YORK UNIVERSITY,New York University,3,683,1101,88,33RD ST,,,,Brooklyn
2024032700807003,1,NEW YORK UNIVERSITY,New York University,3,683,1102,88,33RD ST,,,,Brooklyn
2024032700807003,1,NEW YORK UNIVERSITY,New York University,3,683,1103,88,33RD ST,,,,Brooklyn
2024021500747001,2,NEW YORK UNIVERSITY,New York University,3,6050,45,437,88TH STREET,,,,Brooklyn
2024021500691001,2,NEW YORK UNIVERSITY,New York University,3,6050,45,437,88TH STREET,,,,Brooklyn
2023120800910002,1,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,1841,1293,455,CENTRAL PARK WEST,,,,Manhattan
2023120500283001,2,NEW YORK UNIVERSITY,New York University,1,1599,1159,1400,5 AVENUE,,,,Manhattan
2023120500283002,2,NEW YORK UNIVERSITY,New York University,1,1599,1159,1400,5 AVENUE,,,,Manhattan
2023120800910001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1841,1293,455,CENTRAL PARK WEST,DEED,11/30/2023,2875000,Manhattan
2023121801059001,1,PRATT INSTITUTE,Pratt Institute,3,1923,1,238,CLASSON AVEUNE,,,,Brooklyn
2023121801059002,2,PRATT INSTITUTE,Pratt Institute,3,1923,1,238,CLASSON AVENUE,,,,Brooklyn
2023110200028001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW,Columbia University,1,1841,1291,455,CENTRAL PARK WEST,DEED,10/31/2023,1850000,Manhattan
2023110200028002,1,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW,Columbia University,1,1841,1291,455,CENTRAL PARK WEST,,,,Manhattan
2023052500399001,2,NEW YORK UNIVERSITY,New York University,1,900,1025,215,EAST 19TH STREET,DEED,05/01/2023,3865092,Manhattan
2023052500112001,2,NEW YORK UNIVERSITY,New York University,1,900,1062,215,EAST 19TH STREET,DEED,05/01/2023,4323891,Manhattan
2023091200590001,2,NEW YORK UNIVERSITY,New York University,1,1291,1001,555,MADISON AVE,,,,Manhattan
2023100200193001,2,NYU SCHOOL OF LAW FOUNDATION,New York University,1,1000,29,1211,AVENUE OF THE AMER,,,,Manhattan
2023100200207001,2,NYU SCHOOL OF LAW FOUNDATION,New York University,1,621,67,63,CHARLES STREET,,,,Manhattan
2023101200655003,2,NEW YORK UNIVERSITY,New York University,1,969,1180,415,EAST 37TH STREET,,,,Manhattan
2023101200655004,2,NEW YORK UNIVERSITY,New York University,1,969,1180,415,EAST 37TH STREET,,,,Manhattan
2023052500112002,1,NEW YORK UNIVERSITY,New York University,1,900,1062,215,EAST 19TH STREET,,,,Manhattan
2023052500399002,1,NEW YORK UNIVERSITY,New York University,1,900,1025,215,EAST 19TH STREET,,,,Manhattan
2023083100085001,2,THE NEW YORK UNIVERSITY,New York University,3,339,1207,291,UNION STREET,,,,Brooklyn
2023091800618001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY NY,Columbia University,1,574,77,69,WEST 10TH STREET,,,,Manhattan
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1923,1,238,CLASSON AVENUE,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1922,1,225,STEUBEN STREET,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1921,64,212,STEUBEN STREET,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1921,19,203,GRAND AVENUE,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1921,1,333,WAVERLY AVENUE,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1920,2,249,RYERSON STREET,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1920,1,255,RYERSON STREET,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1919,100,349,DEKALB AVENUE,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1919,50,189,WILLOUGHBY AVENUE,,,,Brooklyn
2023091800681002,1,PRATT INSTITUTE,Pratt Institute,3,1919,1,166,WILLOUGHBY AVENUE,,,,Brooklyn
2023083000662002,1,NEW YORK UNIVERSITY,New York University,1,939,9037,,1 AVENUE,,,,Manhattan
2023083000662002,1,NEW YORK UNIVERSITY,New York University,1,939,9036,,1 AVENUE,,,,Manhattan
2023083000662002,1,NEW YORK UNIVERSITY,New York University,1,939,9035,,1 AVENUE,,,,Manhattan
2023083000662002,1,NEW YORK UNIVERSITY,New York University,1,939,9034,,1 AVENUE,,,,Manhattan
2023083000662002,1,NEW YORK UNIVERSITY,New York University,1,939,28,377,EAST 33RD STREET,,,,Manhattan
2023090800094001,2,NEW YORK UNIVERSITY,New York University,1,547,8,23,WASHINGTON PLACE,,,,Manhattan
2023083000662001,2,NEW YORK UNIVERSITY,New York University,1,939,9037,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,2,NEW YORK UNIVERSITY,New York University,1,939,9036,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,2,NEW YORK UNIVERSITY,New York University,1,939,9035,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,2,NEW YORK UNIVERSITY,New York University,1,939,9034,,1 AVENUE,DEED,08/30/2023,210000000,Manhattan
2023083000662001,2,NEW YORK UNIVERSITY,New York University,1,939,28,377,EAST 33RD STREET,DEED,08/30/2023,210000000,Manhattan
2023081000299001,2,NEW YORK UNIVERSITY,New York University,1,546,35,707,BROADWAY,,,,Manhattan
2023080800312001,1,ST JOHN'S UNIVERSITY,St. John's University,4,7021,1,8150A,UTOPIA PARKWAY,,,,Queens
2023080800312002,1,ST JOHN'S UNIVERSITY,St. John's University,4,7021,1,8150A,UTOPIA PARKWAY,,,,Queens
2023072800830001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,2,5745,1028,2521,PALISADE AVENUE,,,,Bronx
2023063000451001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1994,60,181,CLAREMONT AVENUE,,,,Manhattan
2023061200253001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1973,1,530,WEST 120 STREET,,,,Manhattan
2023061200253001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1961,1,1145,AMSTERDAM AVENUE,,,,Manhattan
2023061200209001,2,TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,1990,22,29,CLAREMONT AVENUE,,,,Manhattan
2023061200209001,2,TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,1989,1,3009,BROADWAY,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1881,3,2828,BROADWAY,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1883,57,542,WEST 112TH STREET,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1884,1,545,WEST 112TH STREET,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1867,23,44-47,MORNINGSIDE DRIVE,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1867,54,403,WEST 115 STREET,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1962,56,90,MORNINGSIDE DRIVE,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1963,16,100,MORNINGSIDE DRIVE,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1963,19,106,MORNINGSIDE DRIVE,,,,Manhattan
2023063000420001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1963,48,110,MORNINGSIDE DRIVE,,,,Manhattan
2023053000300002,1,NEW YORK UNIVERSITY,New York University,1,900,1015,215,EAST 19TH STREET,,,,Manhattan
2023053000300001,2,NEW YORK UNIVERSITY,New York University,1,900,1015,215,EAST 19TH STREET,DEED,05/01/2023,3865092,Manhattan
2023061200305001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,2139,250,100,HAVEN AVENUE,,,,Manhattan
2023020201015001,2,NEW YORK UNIVERSITY,New York University,1,1291,51,555,MADISON AVENUE,,,,Manhattan
2023042800715006,2,NEW YORK UNIVERSITY,New York University,1,481,1,400,BROOME STREET,,,,Manhattan
2023041100170001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2244,1,501,WEST 218 STREET,,,,Manhattan
2023040700792001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2244,1,501,WEST 218 STREET,,,,Manhattan
2023042700844004,2,NEW YORK UNIVERSITY,New York University,3,3896,63,4,VAN SICLEN COURT,,,,Brooklyn
2023042700844003,2,NEW YORK UNIVERSITY,New York University,3,3896,63,4,VAN SICLEN COURT,,,,Brooklyn
2023041900398001,2,NEW YORK UNIVERSITY,New York University,1,545,53,400,LAFAYETTE STREET,DEED,04/18/2023,97500000,Manhattan
2023020300661001,1,NEW YORK UNIVERSITY,New York University,1,1291,1001,555,MADISON AVE,,,,Manhattan
2023032200714001,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,637,1707,166,PERRY STREET,DEED,03/20/2023,4500000,Manhattan
2023032200714001,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,637,1710,166,PERRY STREET,DEED,03/20/2023,4500000,Manhattan
2023030700678004,2,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2244,1,501,WEST 218 STREET,,,,Manhattan
2023030800388004,1,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2244,1,501,WEST 218 STREET,,,,Manhattan
2023021400757001,2,NEW YORK UNIVERSITY,New York University,3,820,58,5423,1 AVENUE,,,,Brooklyn
2023021400757001,2,NEW YORK UNIVERSITY,New York University,3,836,19,150,56TH STREET,,,,Brooklyn
2023020201054001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1103,2286,12TH AVE,DEED,01/27/2023,0,Manhattan
2023020201054001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1102,2286,12TH AVE,DEED,01/27/2023,0,Manhattan
2023020201054001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1101,2286,12TH AVE,DEED,01/27/2023,0,Manhattan
2023020201054001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1103,2286,12TH AVE,DEED,01/27/2023,0,Manhattan
2023020201054001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1102,2286,12TH AVE,DEED,01/27/2023,0,Manhattan
2023020201054001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1101,2286,12TH AVE,DEED,01/27/2023,0,Manhattan
2023012700103001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1990,33,47,CLAREMONT AVENUE,,,,Manhattan
2023012700103001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1991,1,470,RIVERSIDE DRIVE,,,,Manhattan
2023011900875001,2,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,3,323,23,453,HENRY STREET,DEED,01/13/2023,5200000,Brooklyn
2022110200414001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,2124,35,1150,ST NICHOLAS AVENUE,,,,Manhattan
2022122800567001,2,NEW YORK UNIVERSITY,New York University,1,465,37,34,STUYVESANT STREET,,,,Manhattan
2023012400131001,2,NEW YORK UNIVERSITY,New York University,1,570,42,7,EAST 12TH STREET,,,,Manhattan
2023010300411003,2,NEW YORK UNIVERSITY,New York University,3,683,1001,88,33RD ST,,,,Brooklyn
2023010300411003,2,NEW YORK UNIVERSITY,New York University,3,683,1002,88,33RD ST,,,,Brooklyn
2023010300411001,2,NEW YORK UNIVERSITY,New York University,3,683,1001,88,33RD ST,,,,Brooklyn
2023010300411001,2,NEW YORK UNIVERSITY,New York University,3,683,1002,88,33RD ST,,,,Brooklyn
2023012300119001,2,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,2,5914,349,4807,ARLINGTON AVENUE,,,,Bronx
2023012600614001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2004,1001,2286,12TH AVE,,,,Manhattan
2023012600614001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2004,1101,2286,12TH AVE,,,,Manhattan
2023012600614001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2004,1102,2286,12TH AVE,,,,Manhattan
2023012600614001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2004,1103,2286,12TH AVE,,,,Manhattan
2022111800229004,2,FORDHAM UNIVERSITY,Fordham University,1,1923,1017,257,WEST 117 STREET,,,,Manhattan
2022112101132001,2,TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2094,1202,3599,BROADWAY,,,,Manhattan
2022112101132002,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2094,1202,3599,BROADWAY,DEED,11/15/2022,1200000,Manhattan
2022120900217001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1883,54,534,WEST 112 STREET,,,,Manhattan
2022091601050001,2,NEW YORK UNIVERSITY,New York University,1,888,1201,1,PARK AVENUE,,,,Manhattan
2022091601063001,2,NEW YORK UNIVERSITY,New York University,1,888,1202,1,PARK AVENUE,,,,Manhattan
2022091601063001,2,NEW YORK UNIVERSITY,New York University,1,888,1201,1,PARK AVENUE,,,,Manhattan
2022112901219002,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1999,33,3289,BROADWAY,DEED,11/15/2022,1198250,Manhattan
2022112901219003,1,TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,1999,33,3289,BROADWAY,,,,Manhattan
2022082400805001,2,NEW YORK UNIVERSITY,New York University,3,149,1005,445,GOLD STREET,,,,Brooklyn
2022082400805001,2,NEW YORK UNIVERSITY,New York University,3,149,1004,445,GOLD STREET,,,,Brooklyn
2022082400805001,2,NEW YORK UNIVERSITY,New York University,3,149,1003,445,GOLD STREET,,,,Brooklyn
2022082400805001,2,NEW YORK UNIVERSITY,New York University,3,149,1002,1,DEKALB AVENUE,,,,Brooklyn
2022082400805001,2,NEW YORK UNIVERSITY,New York University,3,149,1001,1,DEKALB AVENUE,,,,Brooklyn
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1110,550,1ST AVENUE,,,,Manhattan
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1109,550,1ST AVENUE,,,,Manhattan
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1108,550,1ST AVENUE,,,,Manhattan
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1072,550,1ST AVENUE,,,,Manhattan
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1071,550,1ST AVENUE,,,,Manhattan
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1054,550,1ST AVENUE,,,,Manhattan
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1029,550,1ST AVENUE,,,,Manhattan
2022110900449001,1,NEW YORK UNIVERSITY,New York University,1,962,1028,550,1ST AVENUE,,,,Manhattan
2022101200180004,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,3,943,1107,137,4TH AVENUE,,,,Brooklyn
2022101600019002,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1242,1019,212,WEST 95TH,,,,Manhattan
2022102700590001,2,NEW YORK UNIVERSITY,New York University,1,601,1304,160,LEROY STREET,,,,Manhattan
2022101800400001,2,NEW YORK UNIVERSITY,New York University,1,896,1,129,3 AVENUE,,,,Manhattan
2022101800400001,2,NEW YORK UNIVERSITY,New York University,1,896,1,131,3 AVENUE,,,,Manhattan
2022102700532001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1984,33,1400,AMSTERDAM AVENUE,,,,Manhattan
2022102700532001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1886,1,1100,AMSTERDAM AVENUE,,,,Manhattan
2022101700671001,1,THE TRUSTEES OF THE COLUMBIA UNIVERSITY,Columbia University,1,1263,38,590,5 AVENUE,,,,Manhattan
2022092000351003,1,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW,Columbia University,1,1841,1206,455,CENTRAL PARK WEST,,,,Manhattan
2022092000351002,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW,Columbia University,1,1841,1206,455,CENTRAL PARK WEST,DEED,09/01/2022,1850000,Manhattan
2022081701268001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1001,2286,12TH AVENUE,,,,Manhattan
2022081701268001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1002,2286,12TH AVENUE,,,,Manhattan
2022081701268001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY,Columbia University,1,2004,1003,2286,12TH AVENUE,,,,Manhattan
2022091400173001,2,NEW YORK UNIVERSITY,New York University,1,803,1053,315,7 AVENUE,,,,Manhattan
2022090600221001,2,NEW YORK UNIVERSITY,New York University,3,2058,17,3,METROTECH CENTER,DEED,08/31/2022,122000000,Brooklyn
2022090600221003,1,NEW YORK UNIVERSITY,New York University,3,2058,17,3,METROTECH CENTER,,,,Brooklyn
2022090600221003,1,NEW YORK UNIVERSITY,New York University,3,2059,1,4,METROTECH CENTER,,,,Brooklyn
2022090600221004,2,NEW YORK UNIVERSITY,New York University,3,2058,17,3,METROTECH CENTER,,,,Brooklyn
2022083100088009,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN,Columbia University,1,1029,53,1790,BROADWAY,,,,Manhattan
2022083100088008,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN,Columbia University,1,1029,53,1790,BROADWAY,,,,Manhattan
2022083100088007,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN,Columbia University,1,1029,53,1790,BROADWAY,,,,Manhattan
2022092700406001,2,NEW YORK UNIVERSITY,New York University,1,1373,1420,425,MAIN STREET,,,,Manhattan
2022080501148001,1,TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2094,1202,3599,BROADWAY,,,,Manhattan
2022071900550001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1973,1,530,WEST 120 STREET,,,,Manhattan
2022060700535001,2,NEW YORK UNIVERSITY,New York University,1,538,40,566,LA GUARDIA PLACE,,,,Manhattan
2022060700535001,2,NEW YORK UNIVERSITY,New York University,1,535,8,567,LA GUARDIA PLACE,,,,Manhattan
2022060800310001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,2124,35,1148,ST NICHOLAS AVENUE,,,,Manhattan
2022060800310001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,2139,51,1,HAVEN AVENUE,,,,Manhattan
